id,qr_code_id,message_used,message_index,scanned_at
d5d80cb6-0665-4482-a55e-03e9166fb1d9,8ea32e88-61b4-4590-8fcf-b8be4b107798,Rooms are spacious well maintained and perfect for a pleasant stay,2,2026-03-07 04:05:58.176143+00
73af4322-de3b-4e02-99e2-d2907cac039d,8ea32e88-61b4-4590-8fcf-b8be4b107798,Perfect place for a comfortable and relaxing stay,16,2026-03-07 04:32:40.03351+00
c7b8ddc2-63c9-4fcd-9997-28078906e886,8ea32e88-61b4-4590-8fcf-b8be4b107798,The hotel maintains good hygiene standards in every area,12,2026-03-07 04:33:41.954368+00
1a53616e-67f7-435f-8c0e-4656f6442fe8,8ea32e88-61b4-4590-8fcf-b8be4b107798,The interiors look elegant and give a premium feel throughout the hotel,3,2026-03-07 04:34:24.417419+00
ce995c7b-3ec7-44c0-8565-b34034d14e45,8ea32e88-61b4-4590-8fcf-b8be4b107798,Rooms were beautifully designed with modern facilities,14,2026-03-07 04:35:58.113707+00
23c24d70-5bfb-4720-becb-651c960405f2,8ea32e88-61b4-4590-8fcf-b8be4b107798,Very peaceful environment which is perfect for both families and business travelers,5,2026-03-07 04:40:02.115008+00
a99ff4ac-2b2c-46f7-a56f-98f162b104c3,8ea32e88-61b4-4590-8fcf-b8be4b107798,Beds were very comfortable and the room was extremely neat,6,2026-03-07 04:40:19.121667+00
dcd34bba-868d-4c42-92e3-be199ea56efa,423af3c4-082b-4775-b76b-22b3e24cd3f0,The AC installation was done neatly and the technicians cleaned the area after work,5,2026-03-09 03:49:34.513568+00
78b7166b-0e3f-4fc7-956e-bc950d291fe1,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,The workers handled furniture and fragile items very carefully,4,2026-03-09 03:49:57.903402+00
5f7456a0-9517-4c0b-897d-0055c177fe09,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,Good coordination between the packing team and transport team,16,2026-03-09 03:50:52.42502+00
32efc4bd-e345-4225-af40-83f6431935da,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,Reliable and safe shifting service with careful handling of all household items,0,2026-03-09 03:50:54.693601+00
59d5ece9-3813-41c5-9996-2c7f5258ab4c,423af3c4-082b-4775-b76b-22b3e24cd3f0,Prices were reasonable and the product quality was excellent,7,2026-03-09 03:51:36.360852+00
44865914-f011-403d-8d6f-980aa23ee8f8,423af3c4-082b-4775-b76b-22b3e24cd3f0,Installation process was smooth and handled with great care,12,2026-03-09 03:51:44.871894+00
aa1ab57c-a943-4f7d-93cf-72eb34193af7,423af3c4-082b-4775-b76b-22b3e24cd3f0,Professional approach from the sales team to the service technicians,14,2026-03-09 11:59:43.834386+00
09763bcc-9bb1-4915-9560-f865c5d48144,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,Affordable prices compared to other packers and movers in Vizianagaram,3,2026-03-09 12:00:38.000547+00
d342532f-e9b6-42bd-9bcc-d68c2962c72b,423af3c4-082b-4775-b76b-22b3e24cd3f0,Original Blue Star products with proper warranty and documentation,11,2026-03-09 12:02:48.016179+00
c47db665-eb78-4050-871a-89b2a6a4a750,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,Staff were polite and completed the packing and moving work on time without any damage,1,2026-03-09 12:03:22.516711+00
637f9ee9-0858-43ed-85b2-4ffe1fbe1775,423af3c4-082b-4775-b76b-22b3e24cd3f0,Genuine Blue Star dealer with reliable sales and service support,4,2026-03-09 16:33:50.232234+00
fd2829c2-ca2c-4ee9-8a6a-688bda8d0124,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,The staff were friendly and cooperative throughout the moving process,12,2026-03-09 16:34:19.433255+00
0ee175e2-ea36-42db-9149-36941c203718,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,The entire shifting process was stress free because of their experienced team,15,2026-03-09 16:48:20.217811+00
3362b98b-7308-40c0-922a-b4524c6aee0d,423af3c4-082b-4775-b76b-22b3e24cd3f0,Quick installation service and the technicians were very professional,2,2026-03-09 16:49:00.707539+00
7d7956b5-1cfc-4be1-8653-ef816b97d669,9f0059f1-8e51-4734-bfff-e99aaedd9b4b,Very trustworthy service and I felt safe giving them all my household items,10,2026-03-09 17:17:01.425412+00
14f1cefd-61ea-4c59-a592-f040e3aaa32b,423af3c4-082b-4775-b76b-22b3e24cd3f0,Staff were knowledgeable and gave helpful suggestions based on our room size,10,2026-03-09 17:19:13.189298+00
72676ee5-1d62-44bc-9246-bc062a501ca3,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,The training process is simple and very effective for beginners,18,2026-03-10 03:36:26.413639+00
3db8a67f-4a18-4200-87a8-0e5271df24cc,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Best driving school in Maddilapalem with well maintained training vehicles,3,2026-03-10 03:47:01.215691+00
0fd496ad-a82b-42de-be41-04c007d932ba,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,They give proper practice on roads which improves driving skills quickly,16,2026-03-10 04:05:15.006804+00
1da830bc-1018-4312-a472-4a1798d90576,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Faculty members are approachable and clear all doubts patiently,3,2026-03-12 04:22:14.491411+00
a06efcf4-1359-4914-8491-d206348d44d6,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Well structured timetable that balances academics and physical training effectively,1,2026-03-12 04:25:16.057718+00
660f6ca5-6012-4433-a708-1a74c3dc5400,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Very organized and disciplined team. The whole process was completed without any confusion.,16,2026-03-12 04:26:12.361584+00
a5e4b7e4-f27a-431b-bbb4-85c14f3b22f1,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Personal attention is given to each student for overall development,7,2026-03-12 04:52:18.528014+00
c01fb126-4f5e-4efb-a594-230209991ba1,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Affordable pricing and excellent service. They handled my belongings with great care.,6,2026-03-12 04:52:45.389034+00
2486552a-0230-45dd-8216-a30c65ed6dcd,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,They managed the loading and unloading very professionally. I am satisfied with their work.,11,2026-03-12 04:55:35.017443+00
03f2c1be-58b8-49cf-a089-10dfb037fd87,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,The packing materials used were strong and secure. Everything reached safely without any issues.,8,2026-03-12 05:01:41.134947+00
75ce17f7-43af-4019-afb3-095eb4c4ae28,d4b44d77-ba5b-4ff8-848a-33020aac9eef,A wonderful place for personal growth and emotional well being,14,2026-03-10 04:09:09.661644+00
df1bdf11-9a76-4b4a-86c4-df1116d0821a,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Driving lessons are very clear and easy to understand for new learners,9,2026-03-10 04:15:44.077843+00
dd3ede39-dec9-4a5a-911d-ab0c645a1d48,d4b44d77-ba5b-4ff8-848a-33020aac9eef,The therapist explains things clearly and helps you understand your thoughts better,10,2026-03-10 04:16:33.178145+00
6681c199-bbc5-46cc-a614-25ee330086af,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,The instructors give personal attention to every learner which helps build confidence,5,2026-03-10 04:17:39.140579+00
87673cbf-4357-4e2b-859b-e5c92d941b10,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,The staff is friendly and always ready to help with any doubts,8,2026-03-10 04:20:02.354885+00
93c99ed8-1a62-4af8-a508-283584f6cf93,d4b44d77-ba5b-4ff8-848a-33020aac9eef,The therapist listens patiently and provides practical guidance for emotional healing,1,2026-03-10 04:20:28.623378+00
506fc6ff-37b3-458e-a32c-cc91958fee2e,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Excellent training environment for anyone who wants to become a confident driver,14,2026-03-10 04:21:20.574642+00
28eca610-7f54-4d75-8095-c106f3856271,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,The trainers are calm and professional which makes learning driving very comfortable,2,2026-03-10 04:23:52.229777+00
0f5be167-8ef4-4bd7-bdc5-e74b2966f1b8,d4b44d77-ba5b-4ff8-848a-33020aac9eef,A very calm and positive environment that makes you feel comfortable during sessions,2,2026-03-10 04:24:00.567158+00
e6615d22-9479-45a7-9b95-a0a564b82f55,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Great instructors who explain driving concepts clearly and patiently,0,2026-03-10 05:40:14.013498+00
408be5dc-6903-4d9b-bc48-465e998e7221,d4b44d77-ba5b-4ff8-848a-33020aac9eef,They provide genuine guidance that helps build confidence and mental strength,13,2026-03-10 05:41:05.040633+00
eba0a3f0-95c9-4a9c-b860-e67ce2437f44,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Highly recommended place in Vizag for learning driving,17,2026-03-10 05:44:16.329362+00
2e8f9ccf-0177-4d0f-8fee-d1907c5c6de0,d4b44d77-ba5b-4ff8-848a-33020aac9eef,Great place for anyone looking to improve mental health and emotional balance,7,2026-03-10 05:44:52.647094+00
01eee361-bebc-4d1c-99f9-a20bf7dd9292,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,They teach important road rules and safe driving techniques,11,2026-03-10 05:46:02.185219+00
3802b067-2d9c-4147-a727-4bbb73833596,d4b44d77-ba5b-4ff8-848a-33020aac9eef,The meditation techniques taught here are simple and very effective,18,2026-03-10 05:47:35.908887+00
41613b54-2a6f-4582-bf94-f6fd0876a1ec,d4b44d77-ba5b-4ff8-848a-33020aac9eef,The hypnotherapy sessions were very effective and helped reduce stress and anxiety,3,2026-03-10 05:58:05.91249+00
eece5e84-2e7e-4a91-85ef-28af490cd78c,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,They focus on both practical driving skills and road safety awareness,4,2026-03-10 05:59:20.97412+00
333c740d-f159-449d-9157-22b10cf12788,d4b44d77-ba5b-4ff8-848a-33020aac9eef,Meditation sessions are very relaxing and help bring peace of mind,6,2026-03-10 06:01:54.106238+00
22edc0bf-2f3e-41f6-a915-00e5d14cd946,d4b44d77-ba5b-4ff8-848a-33020aac9eef,Very positive experience with hypnotherapy and counseling sessions,11,2026-03-10 06:02:19.895895+00
65125e9e-8d24-410d-a624-4577cfaca0e6,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Classes are well organized and the training schedule is very convenient,6,2026-03-10 10:03:34.425913+00
a3dfd79b-8273-47e9-a6cb-5cb51ef79d9c,d4b44d77-ba5b-4ff8-848a-33020aac9eef,Professional approach and very compassionate support for every client,16,2026-03-10 10:04:30.50537+00
717aaa47-50c7-4c72-8f00-0f1150ac49fc,106d6816-13d2-430d-8d0f-0c2b32dbd1f1,Very reliable driving school with experienced instructors,15,2026-03-10 10:05:02.798414+00
c351fc39-4d4a-48af-b2bd-c67d6f8e05f8,d4b44d77-ba5b-4ff8-848a-33020aac9eef,Very professional and supportive counseling services that truly help improve mental well being,0,2026-03-10 10:05:13.512598+00
42d42206-7b8c-4abf-965d-539e8865dc2b,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,The shifting process was smooth and well organized. The workers were polite and completed the work on time.,2,2026-03-11 10:21:12.842547+00
aab6d9d9-2f90-46c2-a3d0-ed1769d29016,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Study materials provided are comprehensive and easy to understand,8,2026-03-11 10:22:42.235502+00
e6b663fa-c164-43d8-930f-38262d6467ec,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Excellent service from Sai Krishna Packers & Movers. The staff handled every item carefully and delivered everything safely to the destination.,0,2026-03-12 04:05:57.783618+00
4e107361-e390-40e2-83cb-1a6d0af42dc8,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Good hostel facilities with proper supervision and safety measures,5,2026-03-12 04:10:13.185545+00
96a9ae34-5a4d-4219-8b49-7967070f7e3b,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Excellent coaching for NDA and defence entrance exams with experienced faculty support,0,2026-03-12 04:11:00.745409+00
09626948-8318-4547-869c-478016d3d4ba,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,The team arrived on time and handled all the items carefully. A very smooth shifting experience.,13,2026-03-12 04:11:09.250487+00
b104255d-5a96-4add-8b5c-01404da6931b,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Regular mock tests help students gain confidence before competitive exams,4,2026-03-12 04:16:58.745768+00
442a7ae6-51a9-43b4-a1f3-fdb58682a1ff,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Good success rate in NDA and other defence examinations,12,2026-03-12 04:17:21.065587+00
d657a3c1-7773-46a4-a842-39775c9574b9,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Best packers and movers service I have used so far. Very responsible and dedicated workers.,14,2026-03-12 04:17:45.007861+00
fe4cb4ce-8fec-4886-a9d8-3bbfc474d673,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Reliable and trustworthy packers and movers in the area. They made my house shifting completely stress free.,4,2026-03-12 05:02:46.253264+00
173e1f85-ebb7-4c1a-b022-13017a30f31f,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Good communication and quick response from the team. The workers were skilled and efficient.,10,2026-03-12 05:03:36.440097+00
cb0e099e-57c1-4a24-9283-29a36e05ae78,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,Highly recommended for anyone looking for safe and reliable shifting services. They did a fantastic job.,9,2026-03-12 05:05:18.024674+00
6efc4caf-2b23-485a-97bd-750adb0e436e,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,They provided excellent support from start to finish. The moving experience was completely hassle free.,18,2026-03-12 05:08:24.769887+00
cf9993b9-ffa2-475c-ab18-c10f7d429564,a9cdb14d-ad0a-4335-b14e-2c2482c3abd6,The staff worked very carefully while packing fragile items. Nothing was damaged during transport.,15,2026-03-12 14:01:05.983156+00
912a006f-1925-4a20-92a2-50b680bdc9dc,be355411-de79-486c-a362-e926284c7b9d,Great home care service The staff are dedicated and always ready to help,9,2026-03-13 03:40:02.5707+00
5a79c010-c3f0-43f4-976d-96045a428ab5,adb472d8-d592-4a11-bd2a-872255c610fd,Good learning atmosphere with supportive classmates and teachers,15,2026-03-13 03:40:29.12689+00
206192ea-b7e4-4a1a-845e-f07c2d1e99a3,adb472d8-d592-4a11-bd2a-872255c610fd,Supportive management and teachers help students improve their confidence,9,2026-03-13 03:46:06.645545+00
5c5edddc-4c01-407a-9346-9090332b2f8c,be355411-de79-486c-a362-e926284c7b9d,The caregivers are very kind and hardworking They make patients feel comfortable and safe,5,2026-03-13 03:48:55.727281+00
32af1954-e91b-4d56-be25-767bbecb67b1,be355411-de79-486c-a362-e926284c7b9d,The service quality is very good The caregivers are trained and experienced,10,2026-03-13 03:49:50.717814+00
538c446b-1dd6-4fb8-9119-91a769247c64,be355411-de79-486c-a362-e926284c7b9d,Very satisfied with their timely service and responsible staff,12,2026-03-13 03:53:07.82833+00
e995b69c-c4e2-4f34-aa62-c1784e8996ba,be355411-de79-486c-a362-e926284c7b9d,Very helpful service for families who need support for elderly care at home,7,2026-03-13 03:54:43.929518+00
810369dd-21c7-4823-a5bc-cf0d49050bfa,be355411-de79-486c-a362-e926284c7b9d,The caregivers are respectful and always attentive to patient needs,18,2026-03-13 03:58:26.445755+00
a42fe764-441a-4ed7-a9ee-c36373c82470,be355411-de79-486c-a362-e926284c7b9d,Highly satisfied with their service The caregivers are attentive and responsible,3,2026-03-13 03:59:41.6743+00
a4364f1d-2ec9-4df4-abfc-bdce482df516,be355411-de79-486c-a362-e926284c7b9d,They provide good support for elderly and bedridden patients,17,2026-03-13 04:01:29.622277+00
1d3f8851-e42e-42c8-81d5-35c50c7caaf9,be355411-de79-486c-a362-e926284c7b9d,Affordable and dependable home care service Highly recommended,14,2026-03-13 04:05:24.336755+00
94af1b08-8b37-457c-9759-39065be1143d,be355411-de79-486c-a362-e926284c7b9d,Professional and trustworthy service The staff handle patients with great care,6,2026-03-13 04:16:15.745807+00
3d5a7356-b7e9-4788-a8cc-788edbd45e48,be355411-de79-486c-a362-e926284c7b9d,They provide compassionate care and support for patients at home,11,2026-03-13 04:19:05.132783+00
e1d02c9d-d895-43e8-bd5b-795ab1715f8e,be355411-de79-486c-a362-e926284c7b9d,Excellent service from Sri Latha Home Care Services The staff are very caring and professional They treat patients with patience and respect,0,2026-03-13 04:23:09.021381+00
51393d11-443a-4121-8885-85de65dc3aee,be355411-de79-486c-a362-e926284c7b9d,The nurses and caregivers are polite and patient They understand the needs of the patient very well,8,2026-03-13 05:58:39.422021+00
b32fbbe6-727d-42ed-94a3-b610fa446291,be355411-de79-486c-a362-e926284c7b9d,Overall a wonderful home care service with caring and supportive staff,19,2026-03-13 05:59:04.746788+00
fd4e8a78-6168-4f19-8022-72b4b5c62b79,be355411-de79-486c-a362-e926284c7b9d,Very reliable home care service The caregivers are well trained and always arrive on time,1,2026-03-13 12:06:45.47944+00
47bb357b-34c4-4482-8c99-4ed7ea8990b4,66b22392-3b35-4b88-8352-9575c8482db7,Teachers explain topics clearly and make learning easy for students,6,2026-03-16 05:50:33.398233+00
f57a572b-a29c-449a-8cc0-8b720e507307,66b22392-3b35-4b88-8352-9575c8482db7,The practical labs are well equipped and help students learn nursing procedures effectively,9,2026-03-16 05:53:03.311571+00
b470c717-6eb3-49ad-902b-423f2d96e6dc,66b22392-3b35-4b88-8352-9575c8482db7,The teachers are knowledgeable and always ready to help students understand both theory and practical concepts,1,2026-03-16 06:15:38.384262+00
cdeb2405-56b7-4915-ad2a-371ff5994d61,66b22392-3b35-4b88-8352-9575c8482db7,Students are trained with care and attention to detail in their nursing skills,14,2026-03-16 06:17:00.837241+00
f402978d-159d-4134-a349-e3a24f11719f,66b22392-3b35-4b88-8352-9575c8482db7,Students gain confidence through regular practical sessions and clinical exposure,17,2026-03-16 06:18:29.745947+00
19ff747d-3d99-47b9-acff-33f76d5ccd51,66b22392-3b35-4b88-8352-9575c8482db7,The college maintains good standards in education and student training,18,2026-03-16 06:20:01.748704+00
cc565710-aab0-46ea-816f-9c3d924eba5d,66b22392-3b35-4b88-8352-9575c8482db7,A very good institution for students who want to pursue a career in healthcare,10,2026-03-16 06:20:57.131275+00
a09dba1c-b376-450e-a907-98d969798252,66b22392-3b35-4b88-8352-9575c8482db7,Students receive good guidance and motivation from the faculty members,8,2026-03-16 06:22:31.572483+00
f00336ba-c2d2-43cd-b64c-d6478dae6027,66b22392-3b35-4b88-8352-9575c8482db7,A great place to build a strong foundation for a nursing career with good clinical exposure,2,2026-03-16 06:23:59.766611+00
ad425b46-7e16-472d-ab1e-e314242140e7,66b22392-3b35-4b88-8352-9575c8482db7,Faculty members are friendly and always ready to solve studentsâ doubts,11,2026-03-16 06:27:04.225447+00
d402d5eb-af2f-4f82-8e20-812d7451f550,66b22392-3b35-4b88-8352-9575c8482db7,A reputed nursing school with dedicated staff and good academic support,16,2026-03-16 06:29:04.072444+00
1a8f168c-f6c0-404e-8946-092d828fa49a,66b22392-3b35-4b88-8352-9575c8482db7,Overall a very good place for nursing education with supportive staff and quality training,19,2026-03-16 06:29:36.497101+00
45996f72-80b3-451d-9d0a-133e6f4bc9c1,66b22392-3b35-4b88-8352-9575c8482db7,Clinical training provided by the college is very helpful for gaining real hospital experience,5,2026-03-16 06:31:42.921575+00
b7a4e980-d72b-4c81-9f5d-c96c7a453294,66b22392-3b35-4b88-8352-9575c8482db7,The management is supportive and encourages students to perform well in academics and practical training,4,2026-03-16 06:33:39.218346+00
794df0f8-59f8-417f-9cd9-d36f3882e45b,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,"No hidden charges, everything was transparent",14,2026-03-26 03:50:44.176602+00
188864e6-d0d5-4690-9b01-11882650b1ef,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Pricing was reasonable compared to other borewell services,6,2026-03-26 03:53:08.467098+00
6512b377-8a06-4556-8707-2c1afb2f4f33,dc43b516-e94d-4866-843c-a6c4860abcfc,Perfect combination of comfort and modern living,12,2026-03-26 03:53:38.565518+00
77f787fe-fd73-49d6-a725-cdfee2f53133,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,The staff was polite and explained the process clearly,5,2026-03-26 03:54:48.84634+00
d290a563-6dbc-4b56-8bdc-1fda634b7167,dc43b516-e94d-4866-843c-a6c4860abcfc,Friendly community and welcoming atmosphere,17,2026-03-26 03:55:34.820501+00
a791ef94-90a3-4ac1-97dd-8032b3092b06,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,They used advanced equipment which ensured efficient drilling,3,2026-03-26 03:57:43.867754+00
20cd6f65-0a96-4c63-aa9f-d8ea50a68668,dc43b516-e94d-4866-843c-a6c4860abcfc,Peaceful nights with minimal noise disturbance,16,2026-03-26 03:58:16.781751+00
4d4bd116-f171-47d2-8ba7-70fd0479124e,dc43b516-e94d-4866-843c-a6c4860abcfc,Nearby schools and markets make daily life easier,11,2026-03-26 04:00:06.050294+00
1ab9964d-dd5a-4d8a-a8e4-8de4fcc4eec5,dc43b516-e94d-4866-843c-a6c4860abcfc,Spacious and well designed 3BHK layout with good ventilation,0,2026-03-26 04:02:30.714438+00
53a33020-a6ff-43af-8b26-ad0787250fcc,dc43b516-e94d-4866-843c-a6c4860abcfc,Balcony views are pleasant and refreshing,14,2026-03-26 04:03:50.034433+00
bab780d7-4357-43ce-bbc0-b8104e716ab6,dc43b516-e94d-4866-843c-a6c4860abcfc,Good resale and investment value for the future,13,2026-03-26 04:05:20.751003+00
d9977226-73a3-4af0-b733-5354747a61ca,dc43b516-e94d-4866-843c-a6c4860abcfc,Good connectivity to nearby areas and essential facilities,3,2026-03-26 04:08:08.191126+00
59b3edcc-828c-49c5-be4a-b0f111180b45,dc43b516-e94d-4866-843c-a6c4860abcfc,Good drainage and infrastructure in the area,18,2026-03-26 04:12:33.467346+00
e209bd4c-5f2f-4bef-81a9-6a5c9993658b,dc43b516-e94d-4866-843c-a6c4860abcfc,Safe and secure locality with a calm neighborhood,8,2026-03-26 04:13:42.588745+00
7c6403b0-704b-435c-ad4b-4003d157c67c,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Customer support was responsive and helpful,17,2026-03-31 04:08:06.4195+00
b10e9e78-d0a0-4601-9d06-c4767979b320,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,They handled the entire process smoothly from start to finish,8,2026-03-31 04:10:18.11472+00
77093bea-463e-4ae7-99fc-f61b58ea00c5,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,The work was completed on time without any delays,2,2026-03-31 04:11:33.26462+00
41158879-5d02-4997-a48b-28f6735aadfd,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Good coordination and communication throughout the project,9,2026-03-31 04:13:14.420188+00
c3edc562-1b06-42f0-8430-8ed6e7353a04,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Overall a great experience with T S R Borewells,19,2026-03-31 04:14:01.873946+00
22986bd6-2709-47d3-8cb5-74593ddd5565,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Highly professional team with good experience in borewell drilling,1,2026-03-31 04:14:32.214254+00
e7ab712c-31a2-4eb5-8eac-5f0a67fe1f92,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,The team followed safety measures properly during work,10,2026-03-31 04:15:30.244529+00
f2a2170b-9129-494e-847a-b483a27a8be9,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Impressed with their technical knowledge and expertise,11,2026-03-31 04:32:04.009211+00
679f56f5-fcc4-440c-9e81-75fd80b56560,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Satisfied with the water yield after drilling,7,2026-03-31 04:32:35.603744+00
76623ad1-8ae8-4e7f-91f5-d243e2cfa73f,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,They helped in selecting the right location for drilling,12,2026-03-31 04:32:53.057754+00
2cc5ad51-bc78-489f-9b77-87060860051b,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Very trustworthy service provider in Vizag,16,2026-03-31 04:33:14.280341+00
655b1c8d-56a5-45e0-bf45-08e99fae562a,a25f7d4b-3b77-4f10-87a2-7c947ca38b5f,Would definitely recommend for anyone needing borewell services,18,2026-03-31 04:33:38.595826+00
a14eb078-e03f-4bb0-b4e7-dadebe2cbad2,24dc340e-3301-43d5-94c6-086d7e77e527,Services are available at flexible timings which is very helpful,11,2026-03-31 11:13:18.082848+00
99f1b18e-d4f5-4d18-b2f2-5f7b89872645,24dc340e-3301-43d5-94c6-086d7e77e527,The caregivers are well trained and treat patients with kindness,1,2026-03-31 11:13:38.61603+00
998d4ccb-df1d-4d28-8128-3973be3a0e03,8784188a-b2f2-4c05-9a29-ff1372bbe429,The therapies here support long-term emotional development.,61,2026-04-13 03:16:58.59088+00
78ba8846-e04c-464e-aa9f-71f52369500c,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very smooth process from consultation to completion. I would definitely recommend their services.,7,2026-04-13 03:17:42.886129+00
839b0e27-bbd9-4b88-bcf7-ad1f73398f0b,8784188a-b2f2-4c05-9a29-ff1372bbe429,Mytri Wellness provides exceptional emotional support.,70,2026-04-13 03:18:37.643702+00
c9ff4230-6bd4-4c6c-96cb-e081fdcaa848,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They completed the drilling work efficiently and ensured proper results. Highly recommended.,13,2026-04-13 03:19:17.452432+00
381305e3-cead-4efd-9617-5c299a9bc9eb,8784188a-b2f2-4c05-9a29-ff1372bbe429,I experienced meaningful emotional growth through Sri Ram Murthyâs counseling.,6,2026-04-13 03:20:55.887433+00
a465bdfc-a71d-426b-971e-31771e35affb,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation eased my stress by enhancing psychological clarity.,95,2026-04-13 03:32:47.668266+00
006f9423-1b2f-4e7e-b8cc-117e395f709f,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Honest and transparent service. They explained everything clearly before starting the work.,9,2026-04-13 03:33:49.951906+00
113a2190-7c9e-4a18-b894-2ba9e0173bea,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation brings psychological grounding and inner calm.,32,2026-04-13 03:36:07.05527+00
50572ab7-4ea0-4b95-a7af-1461805cc181,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation supports emotional clarity through psychology-backed methods.,80,2026-04-13 03:47:11.548409+00
d402d5ae-83ca-4313-9f6a-f5c72c590d8d,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very satisfied with their professionalism and timely completion of the project.,10,2026-04-13 03:49:55.798115+00
67adf00e-8a77-4132-9a63-52d70f2f856f,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation combines psychological grounding with mindful presence.,65,2026-04-13 03:52:06.953792+00
03cb9952-9f4e-414e-a686-f2f2c9b79663,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,"The service was quick, clean, and professional. Iâm happy with the outcome.",15,2026-04-13 03:52:55.404401+00
5f3909cf-f0b7-4086-9551-0b92a54b421b,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthy helped me strengthen my emotional resilience.,60,2026-04-13 03:55:21.933421+00
6981cbd2-800c-4fd6-880c-4453612cce62,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They have a knowledgeable team and provide reliable borewell solutions. Great experience!,11,2026-04-13 03:55:55.511778+00
5917fe65-89b9-40f3-b781-17278f676c38,8784188a-b2f2-4c05-9a29-ff1372bbe429,"Counseling here helped me feel seen, heard, and understood.",63,2026-04-13 04:05:28.191024+00
193ecb27-8fe8-44d3-8657-925e679d7592,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very reliable borewell service in Vizag. The team was experienced and handled everything smoothly from start to finish.,1,2026-04-13 04:06:09.494198+00
87bb7101-7101-428a-8ae2-1407bf2ab36d,8784188a-b2f2-4c05-9a29-ff1372bbe429,Mytri Wellness offers excellent therapeutic care.,52,2026-04-13 04:09:40.415383+00
